KYCRSP_FUNDNO;FEXP_RATIO;FMGMT_FEE;FTURN_RATIO;FFEBEGDT;FFEENDDT
30917;0,0076;0;0,39;29/02/2000;27/02/2001
30917;0,00774;0,268;0,6;28/02/2001;27/02/2002
30917;0,0076;0,75;0,91;28/02/2002;31/12/2002
30966;0,0132;0,498;1,02;31/12/1999;30/12/2000
30966;0,0135;0,642;1,25;31/12/2000;30/12/2001
30966;0,0135;0,589;0,63;31/12/2001;30/12/2002
30966;0,0179;-0,383;3,35;31/12/2002;30/12/2003
30966;0,021;0,078;1,43;31/12/2003;30/12/2004
30966;0,021;0,395;0,73;31/12/2004;30/12/2005
30966;0,0192;0,406;1,03;31/12/2005;30/12/2006
30966;0,019;0,22;0,71;31/12/2006;31/03/2008
31012;0,0225;1,043;2,82;30/06/1999;29/06/2000
31012;0,0225;1,091;-99;30/06/2000;29/06/2001
31012;0,0225;1,126;0,8;30/06/2001;29/06/2002
31012;0,0225;1,104;1,14;30/06/2002;29/06/2003
31012;0,0225;0,923;2,05;30/06/2003;29/06/2004
31012;0,0225;0,699;1,25;30/06/2004;29/04/2005
31025;0,0238;1,009;1,03;30/06/2000;29/06/2001
31025;0,0233;1,003;1,46;30/06/2001;29/06/2002
31025;0,0233;1,006;2,09;30/06/2002;29/06/2003
31025;0,0251;0,796;1,97;30/06/2003;30/06/2004
31155;0,0155;0,148;0,76;31/08/2001;30/08/2002
31155;0,0155;0,224;1,26;31/08/2002;29/08/2003
31180;0,0185;1,152;5,89;31/12/1999;30/12/2000
31180;0,0165;1,094;2,38;31/12/2000;30/12/2001
31180;0,0195;0,865;1,68;31/12/2001;30/12/2002
31180;0,0201;0,188;5,02;31/12/2002;31/03/2008
31181;0,0195;1,346;3,28;31/12/1999;30/12/2000
31181;0,0195;1,378;2,06;31/12/2000;30/12/2001
31181;0,0195;1,015;1,25;31/12/2001;30/12/2002
31181;0,02;0,403;2,42;31/12/2002;31/03/2008
31491;0,006;-0,802;0,39;31/10/2001;28/02/2003
31517;0,002;-0,527;0,52;31/10/1999;30/10/2000
31517;0,002;-0,412;0,62;31/10/2000;30/10/2001
31517;0,002;-0,43;0,39;31/10/2001;30/10/2002
31517;0,002;-0,316;0,49;31/10/2002;28/02/2003
31532;0,0141;1,066;0,33;31/10/1999;30/10/2000
31532;0,0122;0,878;0,34;31/10/2000;30/10/2001
31532;0,012;0,861;0,5;31/10/2001;30/10/2002
31532;0,0121;0,879;0,34;31/10/2002;30/10/2003
31532;0,0123;0,872;0,36;31/10/2003;30/10/2004
31532;0,0124;0,873;0,42;31/10/2004;31/01/2005
31569;0,0091;0,657;0,02;30/06/1999;29/06/2000
31569;0,0094;0,715;0,41;30/06/2000;29/04/2001
31569;0,0112;0,835;0,33;30/04/2001;29/04/2002
31569;0,0109;0,935;0,66;30/04/2002;29/04/2003
31569;0,0128;0,936;0,35;30/04/2003;29/08/2003
31645;0,0168;0,973;0,36;30/04/1999;29/04/2000
31645;0,01562;0,65;0,43;30/04/2000;29/04/2001
31645;0,0182;0,648;0,67;30/04/2001;29/04/2002
31645;0,0154;0,65;0,6;30/04/2002;29/04/2003
31645;0,0199;0,65;0,24;30/04/2003;31/03/2004
31678;0,0133;0,85;0,36;31/10/2004;30/10/2005
31678;0,0129;0,85;0,54;31/10/2005;29/12/2006
31682;0,01;0,527;0,47;31/10/1999;30/10/2000
31682;0,0094;0,521;0,35;31/10/2000;30/10/2001
31682;0,0092;0,52;0,35;31/10/2001;30/10/2002
31682;0,0094;0,522;0,22;31/10/2002;30/10/2003
31682;0,0093;0,524;0,17;31/10/2003;30/10/2004
31682;0,009;0,516;0,06;31/10/2004;30/10/2005
31682;0,0089;0,513;0,15;31/10/2005;29/12/2006
31697;0,01272;0,686;1,19;31/10/1999;30/10/2000
31697;0,01302;0,79;0,92;31/10/2000;30/10/2001
31697;0,0152;0,85;0,99;31/10/2001;30/10/2002
31697;0,0169;0,85;1,7;31/10/2002;30/10/2003
31697;0,0162;0,786;0,71;31/10/2003;30/10/2004
31697;0,0144;0,77;0,56;31/10/2004;30/10/2005
31697;0,0141;0,765;0,78;31/10/2005;29/12/2006
31704;0,0178;0,726;0,45;31/10/1999;30/10/2000
31704;0,0143;0,85;0,49;31/10/2000;30/10/2001
31704;0,0152;0,85;0,46;31/10/2001;30/10/2002
31704;0,0168;0,85;0,21;31/10/2002;30/10/2003
31704;0,0164;0,85;0,4;31/10/2003;30/10/2004
31704;0,0146;0,85;0,53;31/10/2004;30/10/2005
31704;0,0151;0,85;2,51;31/10/2005;29/12/2006
31725;0,0115;-0,389;0,17;30/06/2004;29/06/2005
31725;0,0115;-0,213;0,32;30/06/2005;29/06/2006
31725;0,0115;0,68;0,84;30/06/2006;29/06/2007
31725;0,0115;0,561;1,89;30/06/2007;31/03/2008
31767;0,0105;-6,219;1,16;30/06/2007;30/06/2008
31768;0,0105;-4,274;0,57;30/06/2007;30/06/2008
31819;0,0081;0,772;0,22;30/11/2000;29/11/2001
31819;0,0081;0,758;0,49;30/11/2001;31/05/2002
31824;0,0109;0,784;0,44;30/11/1999;29/11/2000
31824;0,0107;0,772;0,22;30/11/2000;29/11/2001
31824;0,0107;0,74;0,47;30/11/2001;31/05/2002
31830;0,0109;0,783;0,45;30/11/1999;29/11/2000
31830;0,0108;0,772;0,41;30/11/2000;29/11/2001
31830;0,0107;0,768;0,41;30/11/2001;31/05/2002
31837;0,0111;0,781;0,34;30/11/1999;29/11/2000
31837;0,0106;0,772;0,14;30/11/2000;29/11/2001
31837;0,0106;0,77;0,23;30/11/2001;31/05/2002
31973;0,0273;1,141;9,9;31/12/2000;30/12/2001
31973;0,0385;1,963;23,97;31/12/2001;30/04/2002
31976;0,0108;0,816;0,96;31/12/1999;30/12/2000
31976;0,0124;0,819;1,07;31/12/2000;30/12/2001
31976;0,0141;0,822;0,92;31/12/2001;30/12/2002
31976;0,0167;0,822;0,75;31/12/2002;30/12/2003
31976;0,0153;0,559;1,08;31/12/2003;31/12/2004
32025;0,013;0,78;1,08;31/05/1999;29/09/2000
32025;0,0125;0,607;1,24;30/09/2000;29/09/2001
32025;0,0125;0,861;1,31;30/09/2001;30/04/2002
32029;0,0125;0,919;2,39;31/05/1999;29/09/2000
32029;0,014;0,748;1,65;30/09/2000;29/09/2001
32029;0,014;0,532;1,17;30/09/2001;30/04/2002
32033;0,0135;0,549;2,49;30/09/1999;29/09/2000
32033;0,0129;0,475;2,63;30/09/2000;29/09/2001
32033;0,0136;0,792;2,5;30/09/2001;29/09/2002
32033;0,014;0,712;2,21;30/09/2002;29/09/2003
32033;0,0143;0,776;2,01;30/09/2003;29/09/2004
32033;0,0145;1,096;1,68;30/09/2004;29/04/2005
32054;0,011;0,532;0,38;30/09/1999;29/09/2000
32054;0,0112;0,583;0,51;30/09/2000;29/09/2001
32054;0,0112;0,502;0,8;30/09/2001;29/09/2002
32054;0,0112;0,317;0,88;30/09/2002;29/09/2003
32054;0,0121;0,625;0,52;30/09/2003;29/09/2004
32054;0,0125;0,898;0,56;30/09/2004;29/04/2005
32063;0,0117;0,508;0,72;30/09/1999;29/09/2000
32063;0,0118;0,518;1,17;30/09/2000;29/09/2001
32063;0,0118;0,395;1,03;30/09/2001;29/09/2002
32063;0,0116;0,167;1,53;30/09/2002;30/05/2003
32145;0,013;0,592;0,8;30/09/2001;31/12/2002
32156;0,014;-0,131;2,85;30/09/2001;29/09/2002
32156;0,014;-0,856;3,4;30/09/2002;30/05/2003
32408;0,013;0,878;1,5;31/05/2000;30/05/2001
32408;0,013;0,761;1,9;31/05/2001;30/05/2002
32408;0,013;0,487;1,27;31/05/2002;30/05/2003
32408;0,013;-0,336;0,44;31/05/2003;30/06/2003
32517;0,0199;-0,023;0,33;31/08/2000;30/08/2001
32517;0,0207;0,231;0,09;31/08/2001;30/08/2002
32517;0,0208;-0,426;0,07;31/08/2002;30/08/2003
32517;0,02;-1,278;0,24;31/08/2003;30/08/2004
32517;0,0226;0,228;0,19;31/08/2004;30/08/2005
32517;0,0149;-0,229;0,77;31/08/2005;31/08/2006
44528;0,0406;3,644;8,27;30/09/2001;26/09/2002
44567;0,0071;0,637;1,37;30/06/2000;29/06/2001
44567;0,007;0,669;0,86;30/06/2001;14/06/2002
44604;0,0111;-0,565;0,45;30/09/1999;29/09/2000
44604;0,0108;-0,382;0,72;30/09/2000;29/09/2001
44604;0,0109;0,226;0,23;30/09/2001;26/07/2002
44628;0,009;0,424;1,24;30/09/2000;29/09/2001
44628;0,009;0,335;0,97;30/09/2001;25/04/2002
44642;0,015;-1,768;0,07;31/07/2001;30/07/2002
44642;0,015;-2,037;0,07;31/07/2002;30/07/2003
44642;0,015;-1,954;-99;31/07/2003;30/07/2004
44642;0,015;0,075;0,1;31/07/2004;30/07/2005
44642;0,0152;-0,582;0,03;31/07/2005;18/11/2005
44644;0,015;-2,313;0,43;31/03/2000;30/03/2001
44644;0,015;-0,858;0,4;31/03/2001;30/03/2002
44644;0,015;-0,948;0,17;31/03/2002;15/08/2002
44646;0,019;1,253;2,49;31/03/2000;30/03/2001
44646;0,019;1,408;3,17;31/03/2001;30/03/2002
44646;0,01879;1,529;3,24;31/03/2002;30/03/2003
44646;0,017;1,47;2,29;31/03/2003;30/03/2004
44646;0,0163;1,467;2,53;31/03/2004;30/03/2005
44646;0,0172;1,467;1,8;31/03/2005;09/09/2005
44649;0,02;-0,287;1,94;30/06/2000;29/06/2001
44649;0,02;0,549;1,97;30/06/2001;29/06/2002
44649;0,02;-0,377;1,31;30/06/2002;28/02/2003
44672;0,0075;-1,065;1,69;31/08/2000;30/08/2001
44672;0,0075;0,28;1,74;31/08/2001;30/08/2002
44672;0,0075;0,246;1,91;31/08/2002;30/10/2003
44672;0,0075;0,102;1,84;31/10/2003;30/10/2004
44672;0,0075;0,112;1,57;31/10/2004;30/10/2005
44672;0,0075;0,07;0,66;31/10/2005;29/09/2006
44673;0,011;-9,896;0,69;31/08/2000;30/08/2001
44673;0,011;-0,664;0,68;31/08/2001;30/08/2002
44673;0,011;0,117;0,52;31/08/2002;30/10/2003
44673;0,011;0,603;0,84;31/10/2003;30/10/2004
44673;0,011;0,685;1,28;31/10/2004;30/10/2005
44673;0,011;0,47;1,03;31/10/2005;29/09/2006
44674;0,03415;1,6;2,06;30/09/2000;29/09/2001
44674;0,0198;1,408;1,63;30/09/2001;17/12/2002
44677;0,0193;0,749;1,21;30/09/2000;29/09/2001
44677;0,0197;0,749;2,44;30/09/2001;29/09/2002
44677;0,0207;0,75;2,16;30/09/2002;21/03/2003
44682;0,0165;-0,986;0,42;30/09/2000;29/09/2001
44682;0,0165;-0,247;0,16;30/09/2001;02/04/2002
44683;0,0175;-0,141;0,11;30/09/2000;29/09/2001
44683;0,0175;-0,004;0,12;30/09/2001;02/04/2002
44690;0,01;-0,018;0,75;31/12/2000;30/12/2001
44690;0,01;-0,609;0,91;31/12/2001;30/12/2002
44690;0,01;-0,599;1,49;31/12/2002;30/12/2003
44690;0,01;-0,482;1,31;31/12/2003;29/09/2004
44693;0,01;0,159;0,62;31/12/2000;30/12/2001
44693;0,01;0,038;0,45;31/12/2001;30/12/2002
44693;0,01;0,025;0,44;31/12/2002;30/12/2003
44693;0,01;0,026;0,89;31/12/2003;29/09/2004
44698;0,015;0,366;1,4;31/12/2000;30/12/2001
44698;0,015;0,269;1,6;31/12/2001;30/12/2002
44698;0,015;0,574;0,57;31/12/2002;30/12/2003
44698;0,015;0,903;0,61;31/12/2003;13/04/2005
44699;0,0105;0,224;1,02;31/12/2000;30/12/2001
44699;0,0105;0,325;0,59;31/12/2001;30/12/2002
44699;0,0105;0,461;0,42;31/12/2002;30/12/2003
44699;0,0105;0,755;0,58;31/12/2003;13/09/2004
44728;0,0078;0,551;4,35;30/06/2000;29/06/2001
44728;0,00972;0,694;2,37;30/06/2001;29/06/2002
44728;0,01;0,814;1,5;30/06/2002;29/06/2003
44728;0,01;-0,118;1,53;30/06/2003;31/10/2003
44730;0,0081;0,408;3,04;30/06/2000;29/06/2001
44730;0,00765;0,349;2,45;30/06/2001;29/06/2002
44730;0,0072;0,262;2,57;30/06/2002;29/06/2003
44730;0,0075;0,241;1,26;30/06/2003;31/10/2003
44732;0,0163;0,099;3,72;31/12/2000;22/02/2002
44738;0,0249;-34,698;0,95;31/10/2000;30/10/2001
44738;0,0238;-6,247;2,3;31/10/2001;25/04/2003
44742;0,0178;-37,507;0,82;31/10/2000;30/10/2001
44742;0,0218;-2,945;1,69;31/10/2001;25/04/2003
44745;0,0174;-34,676;0,79;31/10/2000;30/10/2001
44745;0,0138;-2,427;1,62;31/10/2001;25/04/2003
44820;0,0297;2,249;1,26;31/05/2001;30/05/2002
44820;0,03;1,744;0,28;31/05/2002;14/10/2002
44867;0,015;-0,519;2,58;30/09/2001;29/09/2002
44867;0,015;-0,022;2,2;30/09/2002;21/05/2003
44868;0,0135;-66,339;2,81;30/09/2001;29/09/2002
44868;0,0135;-138,588;1,92;30/09/2002;21/05/2003
44870;0,015;-1,181;1,4;30/09/2001;29/09/2002
44870;0,015;-0,684;1,62;30/09/2002;21/05/2003
44875;0,0212;0,926;0,7;30/04/2001;29/04/2002
44875;0,0221;0,878;0,94;30/04/2002;29/04/2003
44875;0,0264;0,86;2,04;30/04/2003;29/04/2004
44875;0,0234;0,798;1,07;30/04/2004;19/07/2004
44917;0;-120,69;2,1;30/09/2000;29/09/2001
44917;0;-128,467;1,43;30/09/2001;27/09/2002
44919;0,0159;0,67;0,36;30/11/2000;29/11/2001
44919;0,0168;0,67;1,19;30/11/2001;29/11/2002
44919;0,0177;0,718;1,16;30/11/2002;15/08/2003
44927;0,0295;1,95;1,6;30/09/2001;29/09/2002
44927;0,0295;1,95;3,41;30/09/2002;07/11/2003
44968;0,0122;0,843;0,92;31/10/2001;30/10/2002
44968;0,0135;0,92;0,69;31/10/2002;25/04/2003
44974;0,0162;-1,541;1;31/08/2001;17/05/2002
44978;0,01;-2,908;0,95;31/12/2001;30/12/2002
44978;0,01;-0,068;0,85;31/12/2002;30/05/2003
45008;0,0175;-1,291;0,2;31/10/2001;30/10/2002
45008;0,016;0,542;0,32;31/10/2002;30/10/2003
45008;0,0175;0,188;0,38;31/10/2003;30/10/2004
45008;0,0175;0,248;0,42;31/10/2004;17/10/2005
45012;0,01635;-2,399;1,49;31/08/2000;30/08/2001
45012;0,01625;-2,96;2,19;31/08/2001;17/05/2002
45029;0,0215;-0,21;3,24;31/10/2001;30/10/2002
45029;0,0235;0,8;2,25;31/10/2002;11/04/2003
45052;0,0235;-1,148;0,13;31/10/2001;30/10/2002
45052;0,0235;-0,098;0,35;31/10/2002;30/10/2003
45052;0,0235;-0,368;0,3;31/10/2003;19/12/2003
45057;0,023;-5,023;0,12;31/10/2001;30/10/2002
45057;0,023;-1,549;0,21;31/10/2002;30/10/2003
45057;0,023;-1,269;0,22;31/10/2003;07/05/2004
45068;0,014;1,4;1,25;30/11/2001;29/11/2002
45068;0,014;1,4;1,78;30/11/2002;29/11/2003
45068;0,014;1,4;1,51;30/11/2003;05/10/2004
45130;0,01;0,467;0,22;30/04/2002;15/08/2003
45131;0,0105;-5,182;1,54;30/04/2002;15/08/2003
45132;0,0118;-2,815;6;30/04/2002;15/08/2003
45145;0,0165;0,665;0,1;31/03/2002;30/03/2003
45145;0,0165;0,732;0,17;31/03/2003;30/03/2004
45145;0,017;0,926;0,15;31/03/2004;30/03/2005
45145;0,0195;0,99;0,1;31/03/2005;28/02/2006
45158;0,0045;0;0,65;31/12/2002;19/12/2003
45160;0,0225;0,038;0,28;31/12/2002;30/12/2003
45160;0,0198;0,047;0,19;31/12/2003;30/12/2004
45160;0,0158;-0,157;0,11;31/12/2004;30/12/2005
45160;0,0151;0;0,05;31/12/2005;10/03/2006
45217;0,0125;-1,234;0,55;31/12/2001;30/12/2002
45217;0,0125;-0,711;2,4;31/12/2002;30/12/2003
45217;0,0125;-0,415;0,94;31/12/2003;30/04/2004
45224;0,0107;0,274;0,71;31/12/2002;30/12/2003
45224;0,0108;0,495;0,78;31/12/2003;30/12/2004
45224;0,0108;0,301;0,66;31/12/2004;30/12/2005
45224;0,0108;0,416;0,34;31/12/2005;01/12/2006
45229;0,014;-1,171;2,54;31/12/2002;30/12/2003
45229;0,014;-1,001;1,62;31/12/2003;21/09/2004
45232;0,01768;1,57;10,63;31/05/2002;30/05/2003
45232;0,018;1,574;32,49;31/05/2003;31/12/2003
45249;0,0165;-6,8;0,78;31/03/2002;30/03/2003
45249;0,0165;-1,549;0,99;31/03/2003;21/11/2003
45253;0,0175;0,267;3,13;31/03/2002;30/03/2003
45253;0,0176;0,254;1,86;31/03/2003;21/11/2003
45268;0,015;0,285;0,06;31/12/2002;30/10/2003
45268;0,015;0,331;0,38;31/10/2003;29/10/2004
45275;0,0045;0,45;0,94;31/01/2003;30/01/2004
45275;0,0045;0,45;0,9;31/01/2004;13/01/2005
45276;0,0116;-10,245;0,36;31/10/2002;30/10/2003
45276;0,0115;-9,448;0,23;31/10/2003;21/01/2005
45278;0,0182;-10,792;0,42;31/10/2002;30/10/2003
45278;0,0178;-9,053;0,81;31/10/2003;30/10/2004
45278;0,0179;-9,677;0,52;31/10/2004;16/11/2004
45308;0,0185;0,252;0,54;30/09/2003;29/09/2004
45308;0,01875;0,625;0,28;30/09/2004;30/09/2004
45309;0,015;0,5;0,34;30/09/2003;29/09/2004
45309;0,01008;0,57;0,35;30/09/2004;30/09/2004
45347;0,0121;0,736;0,34;31/03/2003;30/03/2004
45347;0,0119;0,75;0,4;31/03/2004;30/03/2005
45347;0,0118;0,75;0,4;31/03/2005;30/03/2006
45347;0,0108;0,742;0,36;31/03/2006;27/04/2007
45362;0,0213;0,581;0,12;31/08/2003;30/08/2004
45362;0,0213;0,901;0,1;31/08/2004;18/02/2005
45366;0,0227;0,136;0,08;31/08/2003;30/08/2004
45366;0,0218;0,728;0,13;31/08/2004;18/02/2005
45420;0,0147;1,021;1;31/10/2003;30/10/2004
